Type	Package	Permission	Granted?
package	android	android.permission.CONFIGURE_WIFI_DISPLAY	true
package	android	android.permission.CONFIGURE_DISPLAY_COLOR_MODE	true
package	android	android.permission.ACCESS_WIMAX_STATE	true
package	android	android.permission.USE_CREDENTIALS	true
package	android	android.permission.MODIFY_AUDIO_SETTINGS	true
package	android	android.permission.ACCESS_CHECKIN_PROPERTIES	true
package	android	android.permission.MODIFY_AUDIO_ROUTING	true
package	android	android.permission.INSTALL_LOCATION_PROVIDER	true
package	android	android.permission.USE_RESERVED_DISK	true
package	android	android.permission.BROADCAST_PHONE_ACCOUNT_REGISTRATION	true
package	android	android.permission.CLEAR_APP_USER_DATA	true
package	android	android.permission.BROADCAST_CALLLOG_INFO	true
package	android	android.permission.NFC	true
package	android	android.permission.NETWORK_SETTINGS	true
package	android	android.permission.CALL_PRIVILEGED	true
package	android	android.permission.MASTER_CLEAR	true
package	android	android.permission.FOREGROUND_SERVICE	true
package	android	android.permission.WRITE_SYNC_SETTINGS	true
package	android	android.permission.RECEIVE_BOOT_COMPLETED	true
package	android	com.google.android.googleapps.permission.GOOGLE_AUTH	true
package	android	android.permission.PEERS_MAC_ADDRESS	true
package	android	android.permission.DEVICE_POWER	true
package	android	android.permission.READ_PRINT_SERVICES	true
package	android	android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS	true
package	android	android.permission.READ_PROFILE	true
package	android	android.permission.BLUETOOTH	true
package	android	android.permission.WRITE_MEDIA_STORAGE	true
package	android	android.permission.WRITE_BLOCKED_NUMBERS	true
package	android	android.permission.INTERNET	true
package	android	android.permission.BLUETOOTH_ADMIN	true
package	android	android.permission.CONTROL_VPN	true
package	android	android.permission.MANAGE_FINGERPRINT	true
package	android	android.permission.BIND_CONNECTION_SERVICE	true
package	android	android.permission.ACCESS_INSTANT_APPS	true
package	android	android.permission.MANAGE_USB	true
package	android	android.permission.INTERACT_ACROSS_USERS_FULL	true
package	android	android.permission.STOP_APP_SWITCHES	true
package	android	android.permission.BATTERY_STATS	true
package	android	android.permission.PACKAGE_USAGE_STATS	true
package	android	android.permission.MOUNT_UNMOUNT_FILESYSTEMS	true
package	android	android.permission.TETHER_PRIVILEGED	true
package	android	android.permission.WRITE_SECURE_SETTINGS	true
package	android	android.permission.MOVE_PACKAGE	true
package	android	android.permission.READ_BLOCKED_NUMBERS	true
package	android	android.permission.READ_SEARCH_INDEXABLES	true
package	android	android.permission.TRIGGER_TIME_ZONE_RULES_CHECK	true
package	android	android.permission.ACCESS_DOWNLOAD_MANAGER	true
package	android	android.permission.BLUETOOTH_PRIVILEGED	true
package	android	android.permission.HARDWARE_TEST	true
package	android	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
package	android	android.intent.category.MASTER_CLEAR.permission.C2D_MESSAGE	true
package	android	android.permission.BIND_JOB_SERVICE	true
package	android	android.permission.CONFIRM_FULL_BACKUP	true
package	android	android.permission.SET_TIME	true
package	android	android.permission.WRITE_APN_SETTINGS	true
package	android	android.permission.CHANGE_WIFI_STATE	true
package	android	android.permission.MANAGE_USERS	true
package	android	android.permission.ACCESS_NETWORK_STATE	true
package	android	android.permission.BACKUP	true
package	android	android.permission.CHANGE_CONFIGURATION	true
package	android	android.permission.USER_ACTIVITY	true
package	android	android.permission.LOCAL_MAC_ADDRESS	true
package	android	android.permission.COPY_PROTECTED_DATA	true
package	android	android.permission.INTERACT_ACROSS_USERS	true
package	android	android.permission.SET_KEYBOARD_LAYOUT	true
package	android	android.permission.MANAGE_APP_OPS_RESTRICTIONS	true
package	android	android.permission.MANAGE_USER_OEM_UNLOCK_STATE	true
package	android	android.permission.USE_FINGERPRINT	true
package	android	android.permission.REQUEST_NETWORK_SCORES	true
package	android	android.permission.WRITE_USER_DICTIONARY	true
package	android	android.permission.READ_SYNC_STATS	true
package	android	android.permission.REBOOT	true
package	android	android.permission.REQUEST_DELETE_PACKAGES	true
package	android	android.permission.OEM_UNLOCK_STATE	true
package	android	android.permission.MANAGE_DEVICE_ADMINS	true
package	android	android.permission.CHANGE_APP_IDLE_STATE	true
package	android	android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE	true
package	android	android.permission.TEST_BLACKLISTED_PASSWORD	true
package	android	android.permission.SET_POINTER_SPEED	true
package	android	android.permission.MANAGE_NOTIFICATIONS	true
package	android	android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS	true
package	android	android.permission.READ_SYNC_SETTINGS	true
package	android	android.permission.OVERRIDE_WIFI_CONFIG	true
package	android	android.permission.FORCE_STOP_PACKAGES	true
package	android	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true
package	android	android.permission.ACCESS_NOTIFICATIONS	true
package	android	android.permission.VIBRATE	true
package	android	com.android.certinstaller.INSTALL_AS_USER	true
package	android	android.permission.READ_USER_DICTIONARY	true
package	android	android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS	true
package	android	android.permission.ACCESS_WIFI_STATE	true
package	android	android.permission.MANAGE_APP_OPS_MODES	true
package	android	android.permission.CHANGE_WIMAX_STATE	true
package	android	android.permission.MODIFY_PHONE_STATE	true
package	android	android.permission.STATUS_BAR	true
package	android	android.permission.LOCATION_HARDWARE	true
package	android	android.permission.WAKE_LOCK	true
package	android	android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE	true
package	android	android.permission.DELETE_PACKAGES	true
package	com.android.contacts	android.permission.WRITE_SETTINGS	true
package	com.android.contacts	android.permission.USE_CREDENTIALS	true
package	com.android.contacts	android.permission.MANAGE_ACCOUNTS	true
package	com.android.contacts	android.permission.NFC	true
package	com.android.contacts	android.permission.FOREGROUND_SERVICE	true
package	com.android.contacts	android.permission.WRITE_SYNC_SETTINGS	true
package	com.android.contacts	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.contacts	android.permission.READ_PROFILE	true
package	com.android.contacts	com.android.voicemail.permission.READ_VOICEMAIL	true
package	com.android.contacts	android.permission.INTERNET	true
package	com.android.contacts	android.permission.WRITE_PROFILE	true
package	com.android.contacts	android.permission.GET_ACCOUNTS_PRIVILEGED	true
package	com.android.contacts	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.contacts	android.permission.READ_SYNC_STATS	true
package	com.android.contacts	android.permission.READ_SYNC_SETTINGS	true
package	com.android.contacts	android.permission.VIBRATE	true
package	com.android.contacts	com.android.launcher.permission.INSTALL_SHORTCUT	true
package	com.android.contacts	android.permission.WAKE_LOCK	true
package	com.android.camera2	android.permission.WRITE_SETTINGS	true
package	com.android.camera2	android.permission.USE_CREDENTIALS	true
package	com.android.camera2	android.permission.NFC	true
package	com.android.camera2	android.permission.WRITE_SYNC_SETTINGS	true
package	com.android.camera2	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.camera2	android.permission.SUBSCRIBED_FEEDS_READ	true
package	com.android.camera2	android.permission.SUBSCRIBED_FEEDS_WRITE	true
package	com.android.camera2	android.permission.INTERNET	true
package	com.android.camera2	android.permission.CHANGE_WIFI_STATE	true
package	com.android.camera2	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.camera2	android.permission.SET_WALLPAPER	true
package	com.android.camera2	android.permission.READ_SYNC_SETTINGS	true
package	com.android.camera2	android.permission.VIBRATE	true
package	com.android.camera2	android.permission.ACCESS_WIFI_STATE	true
package	com.android.camera2	android.permission.WAKE_LOCK	true
package	com.google.android.apps.inputmethod.hindi	android.permission.USE_CREDENTIALS	true
package	com.google.android.apps.inputmethod.hindi	android.permission.WRITE_SYNC_SETTINGS	true
package	com.google.android.apps.inputmethod.hindi	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.google.android.apps.inputmethod.hindi	android.permission.INTERNET	true
package	com.google.android.apps.inputmethod.hindi	android.permission.ACCESS_NETWORK_STATE	true
package	com.google.android.apps.inputmethod.hindi	android.permission.WRITE_USER_DICTIONARY	true
package	com.google.android.apps.inputmethod.hindi	android.permission.READ_SYNC_SETTINGS	true
package	com.google.android.apps.inputmethod.hindi	android.permission.VIBRATE	true
package	com.google.android.apps.inputmethod.hindi	android.permission.READ_USER_DICTIONARY	true
package	com.android.mtp	android.permission.ACCESS_CACHE_FILESYSTEM	true
package	com.android.mtp	android.permission.WRITE_SETTINGS	true
package	com.android.mtp	android.permission.USE_RESERVED_DISK	true
package	com.android.mtp	android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS	true
package	com.android.mtp	android.permission.FOREGROUND_SERVICE	true
package	com.android.mtp	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.mtp	android.permission.WRITE_MEDIA_STORAGE	true
package	com.android.mtp	android.permission.INTERNET	true
package	com.android.mtp	android.permission.UPDATE_DEVICE_STATS	true
package	com.android.mtp	android.permission.MANAGE_USB	true
package	com.android.mtp	android.permission.ACCESS_ALL_DOWNLOADS	true
package	com.android.mtp	android.permission.ACCESS_DOWNLOAD_MANAGER	true
package	com.android.mtp	android.permission.MANAGE_USERS	true
package	com.android.mtp	android.permission.ACCESS_NETWORK_STATE	true
package	com.android.mtp	android.permission.ACCESS_MTP	true
package	com.android.mtp	android.permission.INTERACT_ACROSS_USERS	true
package	com.android.mtp	android.permission.CLEAR_APP_CACHE	true
package	com.android.mtp	android.permission.CONNECTIVITY_INTERNAL	true
package	com.android.mtp	android.permission.WAKE_LOCK	true
package	com.android.mtp	android.permission.UPDATE_APP_OPS_STATS	true
package	com.android.nfc	android.permission.REAL_GET_TASKS	true
package	com.android.nfc	android.permission.WRITE_SETTINGS	true
package	com.android.nfc	android.permission.SYSTEM_ALERT_WINDOW	true
package	com.android.nfc	com.android.permission.WHITELIST_BLUETOOTH_DEVICE	true
package	com.android.nfc	android.permission.NFC	true
package	com.android.nfc	android.permission.INTERNAL_SYSTEM_WINDOW	true
package	com.android.nfc	android.permission.MASTER_CLEAR	true
package	com.android.nfc	android.permission.RECEIVE_BOOT_COMPLETED	true
package	com.android.nfc	android.permission.DEVICE_POWER	true
package	com.android.nfc	android.permission.READ_PROFILE	true
package	com.android.nfc	android.permission.BLUETOOTH	true
package	com.android.nfc	android.permission.INTERNET	true
package	com.android.nfc	android.permission.BIND_RESOLVER_RANKER_SERVICE	true
package	com.android.nfc	android.permission.BLUETOOTH_ADMIN	true
package	com.android.nfc	android.permission.INTERACT_ACROSS_USERS_FULL	true
package	com.android.nfc	android.permission.STOP_APP_SWITCHES	true
package	com.android.nfc	android.permission.WRITE_SECURE_SETTINGS	true
package	com.android.nfc	android.permission.SET_ACTIVITY_WATCHER	true
package	com.android.nfc	android.permission.NFC_HANDOVER_STATUS	true
package	com.android.nfc	android.permission.BLUETOOTH_PRIVILEGED	true
package	com.android.nfc	android.permission.CHANGE_WIFI_STATE	true
package	com.android.nfc	android.permission.MANAGE_USERS	true
package	com.android.nfc	android.permission.USER_ACTIVITY	true
package	com.android.nfc	android.permission.LOCAL_MAC_ADDRESS	true
package	com.android.nfc	android.permission.DISPATCH_NFC_MESSAGE	true
package	com.android.nfc	android.permission.CONNECTIVITY_INTERNAL	true
package	com.android.nfc	android.permission.OVERRIDE_WIFI_CONFIG	true
package	com.android.nfc	android.permission.VIBRATE	true
package	com.android.nfc	android.permission.BIND_NFC_SERVICE	true
package	com.android.nfc	android.permission.ACCESS_WIFI_STATE	true
package	com.android.nfc	android.permission.REQUEST_INSTALL_PACKAGES	true
package	com.android.nfc	android.permission.ACCESS_VR_MANAGER	true
package	com.android.nfc	android.permission.STATUS_BAR	true
